"Riga","Colonna","Colonna_Nome","Valore_Imputato"
29,380,"X84048.0",38713.6086986924
1,382,"X8269600.0",50400.6854843649
16,382,"X8269600.0",50571.3495436944
19,382,"X8269600.0",49552.1795738563
21,382,"X8269600.0",52735.8787275451
27,382,"X8269600.0",50770.7703561217
17,386,"X171040.0",39690.2666057448
25,386,"X171040.0",40374.4307798871
28,386,"X171040.0",40028.4826974234
3,387,"X2390000.0",100261.161071057
27,387,"X2390000.0",98288.4978194997
29,387,"X2390000.0",100140.248595185
4,388,"X414930.0",31762.3014744008
9,388,"X414930.0",32832.7220861763
17,388,"X414930.0",31260.1375986823
21,388,"X414930.0",31021.3875107439
26,388,"X414930.0",30647.355805106
10,389,"X408540.0",47127.0569515898
12,389,"X408540.0",48290.3642044718
14,389,"X408540.0",43237.9863041703
15,389,"X408540.0",48505.8013875916
17,389,"X408540.0",48480.0117606775
18,389,"X408540.0",47684.492893718
20,389,"X408540.0",48228.2688470213
23,389,"X408540.0",49413.3517433936
25,389,"X408540.0",46921.3448251464
26,389,"X408540.0",49245.1880908189
29,389,"X408540.0",46749.9358314615
4,391,"X48299.0",18352.2801974655
8,391,"X48299.0",17162.4675556791
9,391,"X48299.0",14170.4819841196
11,391,"X48299.0",18349.4140281178
12,391,"X48299.0",14568.4020378854
13,391,"X48299.0",18079.1125673401
16,391,"X48299.0",15398.6157626218
17,391,"X48299.0",18348.1043732644
18,391,"X48299.0",17338.7091061539
20,391,"X48299.0",18304.966198639
21,391,"X48299.0",14223.0545317336
22,391,"X48299.0",18175.9890987164
23,391,"X48299.0",13398.8348206159
25,391,"X48299.0",7417.88328272949
26,391,"X48299.0",18211.5526436027
27,391,"X48299.0",18062.4994390329
28,391,"X48299.0",18197.0840829627
29,391,"X48299.0",16603.1282818922
23,392,"X375090.0",55569.1980982818
25,392,"X375090.0",35613.8758921441
9,395,"X1229600.0",26949.2314847897
25,395,"X1229600.0",8372.27816268619
5,397,"X287660.0",43591.5098583282
9,397,"X287660.0",43753.3990812255
12,397,"X287660.0",41760.4749982727
13,397,"X287660.0",30418.0086062554
18,397,"X287660.0",42304.0827182821
23,397,"X287660.0",42748.334684269
26,397,"X287660.0",43732.7350750767
1,398,"X0.0...439",23553.3210107611
3,398,"X0.0...439",24053.9975105604
4,398,"X0.0...439",24016.276913597
5,398,"X0.0...439",24006.4797779892
7,398,"X0.0...439",16028.5394864427
8,398,"X0.0...439",18495.8733941416
9,398,"X0.0...439",13378.7432868667
12,398,"X0.0...439",24017.5983938668
13,398,"X0.0...439",23683.2759909184
14,398,"X0.0...439",18473.9125017523
15,398,"X0.0...439",24057.7337700021
18,398,"X0.0...439",22994.7261561028
21,398,"X0.0...439",22941.3750054453
23,398,"X0.0...439",14786.3181753447
25,398,"X0.0...439",9510.15450004498
29,398,"X0.0...439",16364.9664105983
8,399,"X599560.0",42360.176474851
13,399,"X599560.0",42366.1775920897
23,399,"X599560.0",41903.8786802955
25,399,"X599560.0",25217.0065868443
29,399,"X599560.0",41241.8318808175
9,400,"X213470.0",29670.1622262187
13,400,"X213470.0",29328.0207410831
25,400,"X213470.0",29746.0417456866
1,403,"X84069.0",14372.9412265312
2,403,"X84069.0",14390.8029433818
9,403,"X84069.0",14369.7424097793
12,403,"X84069.0",14025.3526459449
13,403,"X84069.0",14035.9171117614
19,403,"X84069.0",14407.9576182034
20,403,"X84069.0",14084.0762830812
23,403,"X84069.0",14005.9549127866
24,403,"X84069.0",14318.0624653919
25,403,"X84069.0",4228.56865067275
27,403,"X84069.0",14283.9237160737
28,403,"X84069.0",14340.5090383906
29,403,"X84069.0",5282.97807815325
25,404,"X328460.0",25311.0320245571
28,404,"X328460.0",29498.3241496045
8,405,"X2.368E7",360705.8488166
10,405,"X2.368E7",347335.937301853
11,405,"X2.368E7",359191.98662712
12,405,"X2.368E7",362091.013604124
13,405,"X2.368E7",362257.113285506
17,405,"X2.368E7",347856.4247474
18,405,"X2.368E7",335575.772919042
23,405,"X2.368E7",362985.60739374
27,405,"X2.368E7",356898.297634787
28,405,"X2.368E7",349029.526581594
20,406,"X212480.0",37432.3792604542
27,406,"X212480.0",34727.9218460769
14,407,"X208750.0",52720.9211140338
15,407,"X208750.0",49529.7606329034
19,407,"X208750.0",50406.6860586272
25,407,"X208750.0",52078.5187886113
27,407,"X208750.0",52233.2224461071
4,409,"X611920.0",14099.7965404943
9,409,"X611920.0",13593.8935166261
11,409,"X611920.0",14217.6563648147
13,409,"X611920.0",13925.6154635125
25,409,"X611920.0",4958.12126366127
8,410,"X949870.0",12999.1042624314
13,410,"X949870.0",12932.0253914177
25,410,"X949870.0",13246.0876544653
29,410,"X949870.0",12755.0631133743
1,411,"X51974.0",18689.7889387287
3,411,"X51974.0",19910.5193651354
5,411,"X51974.0",19098.5065710197
6,411,"X51974.0",19318.0402545808
7,411,"X51974.0",20277.6920703652
9,411,"X51974.0",19483.8014622541
11,411,"X51974.0",19944.9807705491
12,411,"X51974.0",19251.5809057419
16,411,"X51974.0",19240.2747951113
18,411,"X51974.0",19711.8089204254
20,411,"X51974.0",19905.4999017098
22,411,"X51974.0",19831.2911298436
23,411,"X51974.0",19738.4374857457
25,411,"X51974.0",11903.7100294811
26,411,"X51974.0",19745.3325041658
27,411,"X51974.0",19255.304970906
28,411,"X51974.0",19943.368265081
29,411,"X51974.0",19614.3422011312
7,412,"X199270.0",75515.3889354914
9,412,"X199270.0",72312.1880189829
11,412,"X199270.0",74017.6679359225
12,412,"X199270.0",50352.3465893432
14,412,"X199270.0",74004.875642927
18,412,"X199270.0",75847.3289277051
23,412,"X199270.0",49722.5564720069
25,412,"X199270.0",63346.2947837673
5,413,"X471710.0",26263.8623943199
7,413,"X471710.0",25210.4847102626
8,413,"X471710.0",25621.0114256581
27,413,"X471710.0",26257.0804666496
28,413,"X471710.0",22426.5462090659
3,415,"X89634.0",17593.4232852788
4,415,"X89634.0",17315.14446689
5,415,"X89634.0",17563.9082271043
7,415,"X89634.0",17410.6940193372
8,415,"X89634.0",13996.1506905345
9,415,"X89634.0",13501.0189461484
13,415,"X89634.0",17008.3307270256
14,415,"X89634.0",17451.3931956103
18,415,"X89634.0",17898.9731833985
21,415,"X89634.0",17141.0392607639
23,415,"X89634.0",17486.8431996643
25,415,"X89634.0",5313.68328777169
27,415,"X89634.0",16843.3756997797
29,415,"X89634.0",16710.935250286
9,416,"X177910.0",24480.8986201717
12,416,"X177910.0",24131.6977287888
13,416,"X177910.0",24511.9611208166
23,416,"X177910.0",14210.829082361
25,416,"X177910.0",4944.60505361765
28,416,"X177910.0",24269.9875600638
29,416,"X177910.0",18263.0259544738
13,417,"X961980.0",13304.5379399568
21,417,"X961980.0",12674.7581772476
25,417,"X961980.0",11434.2769136527
5,418,"X0.0...462",17999.5005487218
7,418,"X0.0...462",17971.4008462867
8,418,"X0.0...462",14284.169041386
9,418,"X0.0...462",17796.2522018086
10,418,"X0.0...462",17205.586124168
11,418,"X0.0...462",17845.7005867209
13,418,"X0.0...462",17658.1317618309
18,418,"X0.0...462",18040.840287765
22,418,"X0.0...462",17428.9767429633
23,418,"X0.0...462",7482.95962277288
25,418,"X0.0...462",3935.13654670592
27,418,"X0.0...462",17564.4825547608
28,418,"X0.0...462",17417.884362223
12,421,"X0.0...465",33119.1761830637
18,421,"X0.0...465",33387.5657350266
23,422,"X686080.0",35096.6658130288
25,422,"X686080.0",24655.2133930623
8,423,"X37781.0",31060.7051058784
11,423,"X37781.0",31683.3096839264
12,423,"X37781.0",31938.9545213012
21,423,"X37781.0",32083.5228378856
23,423,"X37781.0",20450.6793890349
25,423,"X37781.0",23526.5018757102
1,424,"X861250.0",22455.9874564104
9,424,"X861250.0",22277.4384563323
11,424,"X861250.0",22653.4613342095
14,424,"X861250.0",22346.6103073105
4,425,"X106930.0",22580.2367426483
6,425,"X106930.0",22449.4996300983
8,425,"X106930.0",22694.923910055
10,425,"X106930.0",22711.5248170117
11,425,"X106930.0",18228.5391010416
12,425,"X106930.0",22645.2598063589
13,425,"X106930.0",22174.0489342021
15,425,"X106930.0",17334.2640788373
16,425,"X106930.0",22821.6918499551
17,425,"X106930.0",22059.6196026354
18,425,"X106930.0",21120.6630261518
19,425,"X106930.0",22679.6478620737
20,425,"X106930.0",22791.3596669422
21,425,"X106930.0",22367.8221049777
25,425,"X106930.0",22571.9458721323
26,425,"X106930.0",22558.1717495096
27,425,"X106930.0",22292.1422556408
29,425,"X106930.0",22540.9688693356
1,427,"X0.0...471",23869.792164935
3,427,"X0.0...471",23919.6378810453
5,427,"X0.0...471",23680.5315172772
8,427,"X0.0...471",21470.0696779912
9,427,"X0.0...471",23078.7871853217
10,427,"X0.0...471",23993.5240719113
11,427,"X0.0...471",23688.5126068695
12,427,"X0.0...471",12522.1767460005
14,427,"X0.0...471",23683.4376502908
16,427,"X0.0...471",24085.1527024511
17,427,"X0.0...471",23885.4560454309
18,427,"X0.0...471",23821.9637467442
19,427,"X0.0...471",23853.4509961906
21,427,"X0.0...471",23995.0241406219
22,427,"X0.0...471",23766.4865832683
23,427,"X0.0...471",17112.0991363831
25,427,"X0.0...471",16591.3155944047
27,427,"X0.0...471",24022.784599029
1,430,"X0.0...475",28115.5833005759
3,430,"X0.0...475",27505.4388481551
5,430,"X0.0...475",28125.1215354555
6,430,"X0.0...475",28156.510127469
7,430,"X0.0...475",27924.0429260821
9,430,"X0.0...475",15503.5451768971
11,430,"X0.0...475",22509.4932553037
12,430,"X0.0...475",9729.72724565515
14,430,"X0.0...475",25287.9148825028
15,430,"X0.0...475",28184.2304145966
16,430,"X0.0...475",23546.6863842381
17,430,"X0.0...475",28830.4219208579
18,430,"X0.0...475",26567.5222685602
19,430,"X0.0...475",28180.5535317273
21,430,"X0.0...475",23145.4803589824
22,430,"X0.0...475",19731.120531762
23,430,"X0.0...475",18196.4453668262
25,430,"X0.0...475",9942.13875427523
26,430,"X0.0...475",28132.4005067756
27,430,"X0.0...475",23296.7428140035
28,430,"X0.0...475",28054.290258917
29,430,"X0.0...475",14311.0759965994
25,432,"X7852000.0",64298.0286658458
2,433,"X0.0...478",24893.7765533998
5,433,"X0.0...478",24695.4769064937
6,433,"X0.0...478",25206.5904762245
7,433,"X0.0...478",23230.8516750237
8,433,"X0.0...478",25145.5749317847
14,433,"X0.0...478",24950.6848532943
18,433,"X0.0...478",25333.1383211473
22,433,"X0.0...478",25025.5165447369
23,433,"X0.0...478",25085.2713000121
25,433,"X0.0...478",21741.182213703
29,433,"X0.0...478",25419.7842637028
16,435,"X3395500.0",780665.528535095
25,435,"X3395500.0",761344.097388551
7,436,"X239810.0",24605.7841471088
9,436,"X239810.0",24962.6541970045
12,436,"X239810.0",24707.6146673543
19,436,"X239810.0",24956.0666835054
2,437,"X2.3682E7",40937.8838089874
28,437,"X2.3682E7",38387.150219326
4,438,"X281590.0",30869.534933626
9,438,"X281590.0",19100.9104541571
10,438,"X281590.0",30734.3348989586
12,438,"X281590.0",29841.8396653939
13,438,"X281590.0",19995.0173767406
16,438,"X281590.0",30626.4610581326
18,438,"X281590.0",30551.5153637337
21,438,"X281590.0",24008.6170968074
23,438,"X281590.0",30401.2745531421
25,438,"X281590.0",12629.9014745484
29,438,"X281590.0",24320.5882707004
11,440,"X258780.0",82378.1302077666
1,442,"X0.0...487",35168.9243898515
7,442,"X0.0...487",36379.7844104215
9,442,"X0.0...487",24468.9892412538
11,442,"X0.0...487",34155.0744740651
12,442,"X0.0...487",19913.2605958009
13,442,"X0.0...487",36044.2153908616
14,442,"X0.0...487",28789.3274839506
15,442,"X0.0...487",35700.0459643076
16,442,"X0.0...487",35970.2197118085
18,442,"X0.0...487",35474.0592040113
19,442,"X0.0...487",34811.209672254
20,442,"X0.0...487",34294.1362980825
23,442,"X0.0...487",26868.312323883
25,442,"X0.0...487",12455.5668249401
26,442,"X0.0...487",35116.578348937
27,442,"X0.0...487",35581.7402804349
2,444,"X0.0...489",13002.5400192204
5,444,"X0.0...489",12869.4662399785
7,444,"X0.0...489",12844.5950744219
8,444,"X0.0...489",12896.1850524552
10,444,"X0.0...489",13298.3783314716
11,444,"X0.0...489",12913.3684080708
12,444,"X0.0...489",13234.4632789637
13,444,"X0.0...489",12904.0759606543
14,444,"X0.0...489",13016.7008772822
22,444,"X0.0...489",13125.4734553522
23,444,"X0.0...489",9765.85000745357
24,444,"X0.0...489",13290.5330863117
25,444,"X0.0...489",12188.3984155961
26,444,"X0.0...489",13208.790629904
29,444,"X0.0...489",13294.583099613
4,445,"X0.0...490",46679.654644902
5,445,"X0.0...490",47852.2589770687
6,445,"X0.0...490",47140.5784775922
7,445,"X0.0...490",46423.6885654355
8,445,"X0.0...490",47846.0608128665
9,445,"X0.0...490",46648.5131086851
10,445,"X0.0...490",46951.9938319498
11,445,"X0.0...490",42708.9404385109
12,445,"X0.0...490",43948.800408779
21,445,"X0.0...490",47309.6267101843
23,445,"X0.0...490",47938.5335294491
25,445,"X0.0...490",45452.4027639203
8,446,"X3313500.0",26694.3319137173
13,446,"X3313500.0",23590.2983502977
9,447,"X159130.0",40719.3371274741
11,447,"X159130.0",43889.1501331824
12,447,"X159130.0",23155.850411954
16,447,"X159130.0",44730.7442710753
18,447,"X159130.0",44501.6104732903
23,447,"X159130.0",38872.8020288278
25,447,"X159130.0",23770.3095388548
1,449,"X137290.0",33585.4922493545
3,449,"X137290.0",31959.3757577208
5,449,"X137290.0",32804.9505565411
23,449,"X137290.0",29986.5141421
24,449,"X137290.0",33147.1064360557
25,449,"X137290.0",26838.0889469196
25,450,"X121770.0",18543.0593644171
4,451,"X248690.0",10170.8867716761
9,451,"X248690.0",10225.9185233916
21,451,"X248690.0",9986.01570336209
25,451,"X248690.0",5326.62461699887
1,452,"X0.0...498",18614.8515685046
6,452,"X0.0...498",19887.7750413989
7,452,"X0.0...498",18452.3923627324
8,452,"X0.0...498",14936.1169124983
9,452,"X0.0...498",13550.1895831238
12,452,"X0.0...498",12213.6568502538
13,452,"X0.0...498",18488.3704490625
18,452,"X0.0...498",18670.9371357631
21,452,"X0.0...498",18486.8893835331
23,452,"X0.0...498",11657.5319516226
25,452,"X0.0...498",3438.00445103749
27,452,"X0.0...498",17769.5439927566
29,452,"X0.0...498",15061.8685558535
21,453,"X3483100.0",126195.962812583
22,453,"X3483100.0",126499.278889301
26,455,"X543660.0",82264.4550963465
1,456,"X0.0...502",23933.6769112421
2,456,"X0.0...502",29857.5569028763
5,456,"X0.0...502",29760.4141488372
6,456,"X0.0...502",24683.5024075151
7,456,"X0.0...502",29732.5930973113
9,456,"X0.0...502",24854.4157558474
10,456,"X0.0...502",29437.2367341652
11,456,"X0.0...502",25140.5307587897
12,456,"X0.0...502",13645.8689921867
13,456,"X0.0...502",25265.9748023756
14,456,"X0.0...502",18977.2595280572
15,456,"X0.0...502",29725.0276851994
16,456,"X0.0...502",29429.8666143703
17,456,"X0.0...502",29798.9020346436
18,456,"X0.0...502",20897.8545709142
21,456,"X0.0...502",28126.5820281898
22,456,"X0.0...502",21168.5667989478
23,456,"X0.0...502",19115.1253860524
25,456,"X0.0...502",17877.3812432866
26,456,"X0.0...502",28301.4404704608
27,456,"X0.0...502",29772.4670355299
29,456,"X0.0...502",22725.8910199726
8,457,"X1410800.0",29604.6393517513
11,457,"X1410800.0",32686.414370102
12,457,"X1410800.0",11367.3331202987
18,457,"X1410800.0",32994.2626892021
23,457,"X1410800.0",29583.2152438788
8,458,"X363110.0",102853.016454004
15,458,"X363110.0",101282.502391293
16,458,"X363110.0",102553.392536371
18,458,"X363110.0",103150.769162117
19,458,"X363110.0",98972.5985276296
23,458,"X363110.0",99010.9431988217
24,458,"X363110.0",94220.9996058525
25,458,"X363110.0",103743.619827761
26,458,"X363110.0",102828.751134437
27,458,"X363110.0",87630.502253627
28,458,"X363110.0",73235.8394617766
29,458,"X363110.0",85490.0446822227
1,460,"X0.0...508",39633.9821115135
2,460,"X0.0...508",39323.0826252496
3,460,"X0.0...508",39425.2008144664
5,460,"X0.0...508",38494.2640475686
7,460,"X0.0...508",39290.5636982171
10,460,"X0.0...508",34354.8827862125
11,460,"X0.0...508",37751.6937926868
14,460,"X0.0...508",32388.4464092501
15,460,"X0.0...508",36982.9114328337
18,460,"X0.0...508",39125.4607362285
19,460,"X0.0...508",33547.8223239748
20,460,"X0.0...508",34340.7931963075
21,460,"X0.0...508",39672.2986216736
23,460,"X0.0...508",16346.3778888936
25,460,"X0.0...508",39730.7400176754
29,460,"X0.0...508",38428.8658372232
5,461,"X2756400.0",12632.3158434706
8,461,"X2756400.0",13238.5374043573
10,461,"X2756400.0",12038.9679746659
12,461,"X2756400.0",13250.3190461153
17,461,"X2756400.0",13031.0667812389
19,461,"X2756400.0",12214.7152078013
20,461,"X2756400.0",13259.5080661009
23,461,"X2756400.0",7822.7895622322
25,461,"X2756400.0",1175.21558179535
27,461,"X2756400.0",12925.8910496798
28,461,"X2756400.0",12970.2133782611
29,461,"X2756400.0",7960.67541377463
1,462,"X2.039E7",12878.765356277
2,462,"X2.039E7",12204.8186113122
3,462,"X2.039E7",4180.05538948546
5,462,"X2.039E7",12741.5333962722
7,462,"X2.039E7",12274.9835374097
8,462,"X2.039E7",12428.7355494124
9,462,"X2.039E7",12492.9273418649
10,462,"X2.039E7",3522.41772185511
11,462,"X2.039E7",12799.2317883119
12,462,"X2.039E7",2721.94393540565
13,462,"X2.039E7",12604.1886237935
15,462,"X2.039E7",12907.2981165763
17,462,"X2.039E7",12916.0764862239
18,462,"X2.039E7",2565.6270553276
20,462,"X2.039E7",12765.7725970882
22,462,"X2.039E7",12231.3977735079
23,462,"X2.039E7",2903.95114926796
24,462,"X2.039E7",12575.1139402444
25,462,"X2.039E7",11088.5925263299
26,462,"X2.039E7",12877.9924529138
27,462,"X2.039E7",12866.7515677542
29,462,"X2.039E7",11776.3857802142
9,465,"X209170.0",23383.415453207
25,465,"X209170.0",15594.0921071467
11,466,"X110010.0",30420.8002320332
2,467,"X0.0...517",23706.6063680656
3,467,"X0.0...517",23725.6412566471
5,467,"X0.0...517",23453.5744535044
6,467,"X0.0...517",23996.6932414598
9,467,"X0.0...517",18927.3509906134
11,467,"X0.0...517",23765.4276056418
12,467,"X0.0...517",12494.0753360237
13,467,"X0.0...517",23915.516466824
18,467,"X0.0...517",23393.4361761321
19,467,"X0.0...517",23861.2341649873
22,467,"X0.0...517",16093.9090156565
23,467,"X0.0...517",23534.0878336386
24,467,"X0.0...517",23720.3328999933
25,467,"X0.0...517",18792.3875385498
26,467,"X0.0...517",21863.8136974441
27,467,"X0.0...517",17887.9118038683
28,467,"X0.0...517",23258.0168268414
29,467,"X0.0...517",23070.2820009794
1,468,"X0.0...518",22351.5516282073
5,468,"X0.0...518",22461.7043290941
8,468,"X0.0...518",22359.312279968
9,468,"X0.0...518",19829.5801159939
11,468,"X0.0...518",20266.032694523
12,468,"X0.0...518",16701.8006063571
13,468,"X0.0...518",21978.6494776856
18,468,"X0.0...518",21476.0196018909
20,468,"X0.0...518",22561.9397915749
23,468,"X0.0...518",15682.7103930277
24,468,"X0.0...518",21897.7579094044
25,468,"X0.0...518",11606.4696516361
26,468,"X0.0...518",21248.1102499239
27,468,"X0.0...518",22466.5595320826
29,468,"X0.0...518",19296.8476901857
1,469,"X0.0...519",74400.4062807987
5,469,"X0.0...519",74490.1543275278
8,469,"X0.0...519",73572.430846866
11,469,"X0.0...519",64765.6493221181
12,469,"X0.0...519",73427.5366870583
21,469,"X0.0...519",73361.4891368626
3,470,"X2612600.0",38270.6525200148
4,470,"X2612600.0",38637.6591523122
5,470,"X2612600.0",38149.047549108
9,470,"X2612600.0",37866.9710227013
10,470,"X2612600.0",38558.1198128619
13,470,"X2612600.0",38361.1288894089
18,470,"X2612600.0",38578.6239735215
19,470,"X2612600.0",32718.3733991198
20,470,"X2612600.0",38258.0907088809
21,470,"X2612600.0",36858.2580398379
22,470,"X2612600.0",36546.5243203715
23,470,"X2612600.0",38767.6098672437
25,470,"X2612600.0",35991.1962568207
27,470,"X2612600.0",37933.1381981275
29,470,"X2612600.0",35271.4764861301
1,471,"X0.0...521",11905.423430868
2,471,"X0.0...521",12757.2912531829
4,471,"X0.0...521",12914.5480821763
5,471,"X0.0...521",12806.3862917427
6,471,"X0.0...521",12549.6215679402
9,471,"X0.0...521",12793.7272553497
11,471,"X0.0...521",12244.6765778681
12,471,"X0.0...521",9666.95647001467
13,471,"X0.0...521",12004.784976061
14,471,"X0.0...521",8546.56863512154
18,471,"X0.0...521",12559.0301930208
21,471,"X0.0...521",12564.5869325121
22,471,"X0.0...521",12815.2504702391
23,471,"X0.0...521",11271.9571515779
26,471,"X0.0...521",10425.4470310147
27,471,"X0.0...521",12463.8058927488
29,471,"X0.0...521",12891.2706292547
1,474,"X0.0...524",31932.5384893166
10,474,"X0.0...524",34337.4789500469
11,474,"X0.0...524",32822.8386517487
23,474,"X0.0...524",30925.1963273298
29,474,"X0.0...524",34186.8795589252
